,rain,rain1,rain2,rain3,rain4,rain5,rain6,rain7,rain8,rain9,rain10,rain11,rain12,rain13,rain14,rain15,rain16,rain17,rain18,rain19,rain20,rain21,rain22
21,2211.0,0.0,0.0,0.5,0.4,0.3333333333333333,0.2857142857142857,0.625,12.444444444444445,11.5,13.181818181818182,12.333333333333334,13.0,19.285714285714285,18.4,18.375,17.294117647058822,20.22222222222222,19.157894736842106,18.2,18.38095238095238,17.545454545454547,17.347826086956523
22,1205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1923.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875,6.111111111111111,7.1,18.90909090909091,35.75,83.6923076923077,100.64285714285714,97.13333333333334,91.0625,89.94117647058823,84.94444444444444,80.47368421052632,76.45,72.80952380952381,69.5,66.47826086956522
24,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2020.0,87.0,58.0,43.5,34.8,29.0,24.857142857142858,21.75,19.333333333333332,17.4,15.818181818181818,14.583333333333334,13.461538461538462,12.5,11.733333333333333,11.0,10.352941176470589,9.777777777777779,9.526315789473685,9.4,9.952380952380953,16.863636363636363,22.391304347826086
26,1205.0,134.5,89.66666666666667,67.25,53.8,44.833333333333336,38.42857142857143,33.625,29.88888888888889,34.5,45.54545454545455,55.0,60.30769230769231,69.85714285714286,66.0,62.1875,58.529411764705884,55.27777777777778,52.36842105263158,49.75,47.38095238095238,45.22727272727273,43.26086956521739
27,2007.0,0.0,0.0,0.0,0.2,3.5,4.285714285714286,4.375,13.222222222222221,11.9,10.818181818181818,9.916666666666666,9.153846153846153,8.5,7.933333333333334,7.4375,7.0,6.611111111111111,6.2631578947368425,5.95,5.666666666666667,5.409090909090909,5.173913043478261
28,1101.0,4.0,24.666666666666668,22.5,69.8,123.33333333333333,204.42857142857142,188.625,168.11111111111111,151.3,137.54545454545453,126.08333333333333,116.38461538461539,108.07142857142857,100.86666666666666,97.75,103.76470588235294,98.11111111111111,105.6842105263158,101.15,96.85714285714286,92.45454545454545,88.43478260869566
29,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4545454545454546,8.26086956521739
30,17.0,202.0,144.33333333333334,108.25,86.6,72.16666666666667,62.285714285714285,54.5,48.44444444444444,45.2,43.18181818181818,39.583333333333336,36.53846153846154,33.92857142857143,31.666666666666668,29.6875,27.941176470588236,27.666666666666668,26.210526315789473,24.9,23.714285714285715,23.818181818181817,24.043478260869566
31,52.0,0.0,0.0,0.0,0.0,6.833333333333333,8.142857142857142,7.125,6.333333333333333,5.7,5.181818181818182,4.75,4.384615384615385,4.071428571428571,3.8,3.5625,3.3529411764705883,3.1666666666666665,3.0,2.85,2.7142857142857144,2.590909090909091,2.4782608695652173
32,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.5454545454545454,0.5,0.46153846153846156,0.42857142857142855,0.8,0.75,0.7058823529411765,0.6666666666666666,0.631578947368421,0.6,0.5714285714285714,0.5454545454545454,0.5217391304347826
34,81.0,43.0,52.0,39.5,31.6,26.333333333333332,22.571428571428573,19.75,17.555555555555557,15.8,14.363636363636363,13.166666666666666,12.153846153846153,11.285714285714286,10.533333333333333,9.875,9.294117647058824,8.777777777777779,8.31578947368421,7.9,7.523809523809524,7.181818181818182,6.869565217391305
35,47.0,0.0,1.0,0.75,30.8,26.166666666666668,23.142857142857142,20.25,18.0,16.2,14.727272727272727,13.75,12.692307692307692,12.0,11.2,10.5,11.176470588235293,10.555555555555555,10.0,9.5,9.047619047619047,8.636363636363637,8.26086956521739
36,110.0,78.5,52.333333333333336,39.25,31.4,26.833333333333332,26.857142857142858,23.5,22.666666666666668,23.7,21.545454545454547,19.75,18.23076923076923,16.928571428571427,15.8,14.8125,13.941176470588236,13.166666666666666,12.473684210526315,11.85,11.285714285714286,10.772727272727273,10.304347826086957
37,329.0,50.0,33.333333333333336,25.0,20.0,16.833333333333332,16.857142857142858,14.75,13.11111111111111,11.8,12.0,11.0,10.153846153846153,9.5,8.866666666666667,8.3125,7.823529411764706,7.388888888888889,7.0,6.65,6.333333333333333,6.045454545454546,5.782608695652174
38,67.0,1.5,15.0,37.5,30.0,25.0,21.428571428571427,18.75,16.666666666666668,15.0,13.636363636363637,20.5,31.076923076923077,28.857142857142858,26.933333333333334,25.25,23.764705882352942,22.444444444444443,21.263157894736842,20.2,19.238095238095237,18.363636363636363,17.565217391304348
39,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.4,8.454545454545455,11.666666666666666,12.461538461538462,11.785714285714286,11.0,10.375,13.176470588235293,13.166666666666666,12.473684210526315,11.85,14.142857142857142,18.318181818181817,19.869565217391305
40,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3,0.2727272727272727,0.25,0.23076923076923078,0.21428571428571427,0.2,0.1875,0.17647058823529413,0.16666666666666666,0.15789473684210525,0.15,0.14285714285714285,0.13636363636363635,0.17391304347826086
41,78.0,41.0,29.666666666666668,29.5,24.2,25.333333333333332,24.285714285714285,21.625,19.555555555555557,17.6,16.0,14.666666666666666,13.538461538461538,12.571428571428571,11.733333333333333,11.0,10.352941176470589,9.777777777777779,9.263157894736842,8.8,8.380952380952381,8.0,7.6521739130434785
42,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636363636363638,3.6666666666666665,4.6923076923076925,7.0,17.933333333333334,19.5,21.235294117647058,20.055555555555557,19.0,18.05,17.19047619047619,16.40909090909091,15.695652173913043
43,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.7,10.636363636363637,15.333333333333334,14.153846153846153,15.357142857142858,14.333333333333334,14.25,13.411764705882353,12.666666666666666,12.105263157894736,11.55,11.0,10.5,10.043478260869565
44,285.0,3.0,2.6666666666666665,2.0,1.6,1.3333333333333333,1.1428571428571428,1.0,0.8888888888888888,0.8,0.7272727272727273,0.6666666666666666,0.6153846153846154,0.5714285714285714,0.5333333333333333,0.5,0.47058823529411764,0.4444444444444444,0.42105263157894735,0.4,0.38095238095238093,0.36363636363636365,0.34782608695652173
45,435.0,0.0,1.0,11.75,26.0,33.833333333333336,48.42857142857143,51.375,63.888888888888886,63.7,60.45454545454545,59.333333333333336,56.38461538461539,52.357142857142854,48.86666666666667,45.8125,43.11764705882353,40.72222222222222,38.578947368421055,36.65,34.904761904761905,33.31818181818182,31.869565217391305
46,435.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,1.875,1.6666666666666667,1.5,1.3636363636363635,1.25,7.0,18.0,25.666666666666668,32.125,32.94117647058823,31.11111111111111,29.473684210526315,28.0,26.666666666666668,25.454545454545453,24.347826086956523
47,267.0,325.0,238.0,186.25,151.0,127.5,130.57142857142858,114.25,101.55555555555556,91.4,84.0,77.33333333333333,71.38461538461539,66.35714285714286,61.93333333333333,58.0625,54.64705882352941,51.611111111111114,48.89473684210526,46.45,46.57142857142857,48.90909090909091,50.08695652173913
48,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.75,1.0769230769230769,1.0,2.6666666666666665,3.0625,3.411764705882353,3.2222222222222223,3.0526315789473686,2.9,2.761904761904762,7.045454545454546,7.043478260869565
49,2236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,2.2666666666666666,2.125,2.0,1.8888888888888888,1.7894736842105263,1.7,1.619047619047619,1.5454545454545454,1.4782608695652173
50,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8421052631578947,1.1,1.4285714285714286,1.4090909090909092,1.3478260869565217
51,1809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.363636363636363,4.916666666666667,12.461538461538462,25.285714285714285,60.13333333333333,56.4375,58.0,54.77777777777778,51.89473684210526,49.3,46.95238095238095,44.81818181818182,42.869565217391305
52,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8421052631578947,6.75,6.857142857142857,6.545454545454546,6.260869565217392
53,2112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,7.0,8.4,7.636363636363637,7.0,6.461538461538462,6.0,5.6,5.25,4.9411764705882355,4.666666666666667,4.421052631578948,4.2,4.0,3.8181818181818183,3.652173913043478
54,991.0,0.0,0.0,0.0,0.0,0.0,34.714285714285715,189.125,195.11111111111111,197.8,191.72727272727272,184.75,178.76923076923077,168.64285714285714,157.8,147.9375,139.23529411764707,131.5,124.57894736842105,118.35,112.71428571428571,107.5909090909091,102.91304347826087
55,2393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.125,1.0588235294117647,1.0,0.9473684210526315,0.9,0.8571428571428571,0.8181818181818182,0.782608695652174
56,1648.0,8.0,5.333333333333333,4.0,3.2,2.6666666666666665,2.2857142857142856,2.0,1.7777777777777777,1.6,1.4545454545454546,1.3333333333333333,1.2307692307692308,1.1428571428571428,1.0666666666666667,1.0,0.9411764705882353,0.8888888888888888,0.8421052631578947,0.8,0.7619047619047619,0.7272727272727273,0.6956521739130435
57,915.0,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,4.0,5.666666666666667,24.6,30.727272727272727,29.25,30.076923076923077,34.642857142857146,36.266666666666666,34.4375,32.588235294117645,30.77777777777778,29.157894736842106,27.7,26.38095238095238,25.181818181818183,24.08695652173913
58,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,887.0,0.0,97.33333333333333,108.75,229.4,200.5,188.28571428571428,185.5,185.44444444444446,168.9,156.54545454545453,145.25,134.07692307692307,124.5,116.2,108.9375,102.52941176470588,96.83333333333333,91.73684210526316,87.15,83.0,79.22727272727273,75.78260869565217
60,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,457.0,28.0,40.666666666666664,41.25,58.2,52.333333333333336,61.714285714285715,54.5,49.111111111111114,48.5,45.18181818181818,41.416666666666664,38.84615384615385,38.285714285714285,35.733333333333334,34.0,34.35294117647059,33.55555555555556,31.789473684210527,31.1,31.523809523809526,30.454545454545453,30.0
62,699.0,57.0,61.666666666666664,53.25,44.0,37.833333333333336,32.714285714285715,31.5,28.22222222222222,26.8,27.363636363636363,26.166666666666668,25.923076923076923,24.428571428571427,23.533333333333335,22.9375,24.823529411764707,23.61111111111111,28.157894736842106,32.1,32.285714285714285,32.5,31.73913043478261
63,452.0,0.0,6.666666666666667,11.5,9.2,7.666666666666667,6.571428571428571,5.75,5.111111111111111,4.6,4.181818181818182,3.8333333333333335,3.5384615384615383,3.2857142857142856,3.1333333333333333,4.1875,15.882352941176471,23.77777777777778,27.842105263157894,30.0,33.57142857142857,44.36363636363637,48.0
64,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,14.3,217.36363636363637,272.5,255.30769230769232,237.07142857142858,222.0,220.375,210.94117647058823,205.5,205.21052631578948,195.35,186.04761904761904,177.5909090909091,169.8695652173913
65,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.6428571428571429,0.6,1.0625,1.0,0.9444444444444444,0.8947368421052632,0.85,0.8095238095238095,0.8636363636363636,0.8260869565217391
66,23.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.09090909090909091,0.08333333333333333,0.07692307692307693,0.07142857142857142,0.2,0.25,0.23529411764705882,0.2222222222222222,0.21052631578947367,0.9,1.4761904761904763,2.6818181818181817,2.5652173913043477
67,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5454545454545454,1.5833333333333333,2.3076923076923075,9.071428571428571,16.866666666666667,28.5625,36.64705882352941,35.833333333333336,48.10526315789474,60.4,61.285714285714285,58.5,55.95652173913044
68,194.0,29.0,19.333333333333332,40.75,51.0,46.333333333333336,39.714285714285715,34.75,30.88888888888889,27.8,25.272727272727273,23.166666666666668,21.384615384615383,19.857142857142858,18.533333333333335,17.375,16.352941176470587,15.444444444444445,14.631578947368421,13.9,13.238095238095237,12.636363636363637,12.08695652173913
69,23.0,61.0,41.333333333333336,31.0,24.8,20.666666666666668,17.714285714285715,15.5,13.777777777777779,12.4,11.818181818181818,11.583333333333334,27.23076923076923,30.214285714285715,29.066666666666666,30.0,28.235294117647058,26.666666666666668,25.473684210526315,24.55,23.952380952380953,22.90909090909091,22.043478260869566
70,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,617.0,0.0,0.0,0.0,11.2,52.833333333333336,80.14285714285714,98.0,93.55555555555556,84.9,77.45454545454545,71.0,65.53846153846153,60.857142857142854,56.8,53.25,50.11764705882353,47.333333333333336,44.8421052631579,42.6,40.57142857142857,38.72727272727273,37.04347826086956
72,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.238095238095238,3.090909090909091,2.9565217391304346
73,507.0,6.0,5.333333333333333,7.75,8.4,11.666666666666666,16.571428571428573,14.5,12.88888888888889,11.6,10.545454545454545,9.666666666666666,8.923076923076923,8.285714285714286,7.733333333333333,7.25,6.823529411764706,6.444444444444445,6.526315789473684,8.3,20.238095238095237,24.818181818181817,29.73913043478261
74,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,7.181818181818182,16.5,15.923076923076923,14.785714285714286,13.8,12.9375,12.176470588235293,11.5,10.894736842105264,10.35,9.857142857142858,9.409090909090908,9.0
75,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,2.0869565217391304
76,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,17.76923076923077,16.5,15.4,14.4375,13.647058823529411,12.88888888888889,12.210526315789474,11.6,11.047619047619047,10.545454545454545,10.08695652173913
77,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,5.75,13.23076923076923,12.5,11.666666666666666,11.1875,10.529411764705882,9.944444444444445,9.421052631578947,8.95,8.904761904761905,10.590909090909092,10.130434782608695
78,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,58.90909090909091,73.0,67.38461538461539,62.57142857142857,58.4,54.75,51.529411764705884,48.666666666666664,46.10526315789474,43.8,41.714285714285715,39.81818181818182,38.08695652173913
80,392.0,95.5,63.666666666666664,47.75,38.2,37.166666666666664,63.0,66.75,66.22222222222223,74.7,81.27272727272727,75.25,69.46153846153847,64.5,60.2,56.4375,53.11764705882353,50.166666666666664,47.526315789473685,45.15,43.0,41.04545454545455,39.26086956521739
81,316.0,52.5,76.66666666666667,57.5,46.0,38.333333333333336,35.57142857142857,31.125,27.666666666666668,25.1,25.90909090909091,43.916666666666664,47.30769230769231,43.92857142857143,41.53333333333333,40.625,48.529411764705884,46.44444444444444,44.0,43.25,41.19047619047619,39.31818181818182,37.608695652173914
82,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.75,0.7058823529411765,8.444444444444445,12.105263157894736,12.1,11.523809523809524,11.727272727272727,11.217391304347826
83,356.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.666666666666668,43.7,44.18181818181818,41.416666666666664,38.23076923076923,35.5,33.13333333333333,31.0625,29.235294117647058,27.61111111111111,26.157894736842106,24.85,23.666666666666668,22.59090909090909,21.608695652173914
84,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9090909090909091,0.8333333333333334,0.7692307692307693,0.7142857142857143,0.6666666666666666,0.625,0.5882352941176471,0.5555555555555556,0.5263157894736842,0.5,0.47619047619047616,0.45454545454545453,0.43478260869565216
85,461.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,2.0,1.8888888888888888,3.9,4.2727272727272725,3.9166666666666665,3.6153846153846154,3.357142857142857,3.1333333333333333,2.9375,2.823529411764706,2.6666666666666665,2.6842105263157894,2.55,2.4285714285714284,2.3181818181818183,3.391304347826087
86,577.0,93.0,62.0,46.5,37.2,31.0,26.571428571428573,23.25,20.666666666666668,18.6,16.90909090909091,15.5,14.307692307692308,13.285714285714286,12.4,11.625,10.941176470588236,10.333333333333334,9.789473684210526,9.3,13.761904761904763,13.5,12.91304347826087
87,522.0,0.0,44.0,33.0,26.4,22.0,19.857142857142858,19.25,17.88888888888889,16.1,14.636363636363637,13.416666666666666,12.384615384615385,11.5,10.733333333333333,10.0625,9.470588235294118,8.944444444444445,8.473684210526315,8.05,7.666666666666667,8.772727272727273,8.391304347826088
88,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.4615384615384617,5.857142857142857,11.666666666666666,11.1875,15.352941176470589,15.5,14.68421052631579,13.95,13.285714285714286,12.681818181818182,12.130434782608695
89,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,247.0,0.0,49.333333333333336,37.0,29.6,24.666666666666668,52.42857142857143,206.75,188.0,177.5,162.9090909090909,160.5,151.07692307692307,140.28571428571428,130.93333333333334,122.75,115.52941176470588,109.11111111111111,103.36842105263158,98.2,93.52380952380952,89.27272727272727,85.3913043478261
91,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,608.0,37.0,26.666666666666668,20.0,19.2,29.166666666666668,36.42857142857143,38.125,34.55555555555556,31.1,28.272727272727273,25.916666666666668,23.923076923076923,22.214285714285715,22.6,22.125,21.352941176470587,20.166666666666668,19.105263157894736,18.15,17.285714285714285,16.545454545454547,15.826086956521738
94,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2857142857142857,0.2727272727272727,0.2608695652173913
96,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,9.181818181818182,13.833333333333334,12.76923076923077,11.857142857142858,11.066666666666666,10.375,9.764705882352942,9.222222222222221,37.26315789473684,54.3,65.19047619047619,72.72727272727273,74.26086956521739
97,846.0,4.5,3.0,2.25,1.8,1.5,1.2857142857142858,1.125,1.0,0.9,0.8181818181818182,0.75,0.6923076923076923,0.6428571428571429,0.6,0.5625,0.5294117647058824,0.5,0.47368421052631576,0.45,0.42857142857142855,0.4090909090909091,0.391304347826087
98,1523.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.125,0.1111111111111111,0.1,0.09090909090909091,0.5833333333333334,3.923076923076923,31.0,36.13333333333333,35.375,35.05882352941177,33.111111111111114,32.10526315789474,30.5,29.047619047619047,27.727272727272727,26.52173913043478
99,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.3333333333333333,2.3,3.0,2.75,2.5384615384615383,2.357142857142857,2.2,2.0625,1.9411764705882353,1.8333333333333333,1.736842105263158,1.65,14.095238095238095,14.045454545454545,13.695652173913043
100,1357.0,95.5,82.33333333333333,62.75,75.2,84.33333333333333,84.42857142857143,73.875,65.66666666666667,59.1,53.72727272727273,49.25,45.46153846153846,49.714285714285715,59.333333333333336,56.75,54.76470588235294,51.72222222222222,49.0,47.3,45.857142857142854,46.77272727272727,47.608695652173914
101,1656.0,0.0,0.0,0.0,0.0,3.0,3.0,5.625,9.11111111111111,8.7,8.454545454545455,9.75,9.076923076923077,8.428571428571429,7.866666666666666,10.1875,12.941176470588236,14.666666666666666,20.63157894736842,22.95,27.285714285714285,34.59090909090909,33.08695652173913
102,58.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,3.875,3.4444444444444446,3.1,2.8181818181818183,2.5833333333333335,2.3846153846153846,2.2142857142857144,2.066666666666667,1.9375,1.8235294117647058,1.7222222222222223,1.631578947368421,2.35,2.5714285714285716,2.4545454545454546,2.347826086956522
103,16.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.375,2.0,1.8,1.6363636363636365,1.5,1.3846153846153846,1.7142857142857142,2.7333333333333334,3.25,3.0588235294117645,2.888888888888889,2.8421052631578947,2.7,2.5714285714285716,2.4545454545454546,2.347826086956522
